filename,Predicted Class,Probability,Class ID,Geographic Location,feature,Results
551291059367206_0.jpg,Roundabout mandatory,0.6484517,40,sud,Slippery road,F
551543620016292_315.jpg,Turn left ahead,0.68702435,34,centre,Speed limit (70km/h),F
551543620016292_316.jpg,End of no passing,0.74886066,41,centre,No Passing,F
551981016829920_312.jpg,Stop,0.984389,14,centre,No entry,F
552145406753072_0.jpg,Speed limit (30km/h),0.29348987,1,nord,Speed limit (30km/h),T
552145406753072_1.jpg,Bumpy road,0.915878,22,nord,Bumpy road,T
553557476076144_164.jpg,Right-of-way at the next intersection,0.74095076,11,sud,Right-of-way at the next intersection,T
553731359124630_141.jpg,Road work,0.47163513,25,sud,Road work,T
554340560107497_343.jpg,Keep right,0.9938356,38,centre,Keep right,T
554340560107497_344.jpg,Keep right,0.99999964,38,centre,Keep right,T
554340560107497_345.jpg,Keep right,0.97303087,38,centre,Keep right,T
554460332206321_0.jpg,Yield,1.0,13,nord,Yield,T
554460332206321_1.jpg,Roundabout mandatory,0.10541648,40,nord,Stop,F
554460332206321_4.jpg,Keep right,0.999998,38,nord,Keep right,T
5558900514182816_0.jpg,Stop,0.7636699,14,nord,No entry,F
5558900514182816_1.jpg,No passing,0.99800175,9,nord,No entry,F
556149365354591_1.jpg,Stop,0.73731273,14,centre,Stop,T
556149365354591_2.jpg,No passing,0.4718454,9,centre,No entry,F
556149365354591_3.jpg,No passing,0.5246494,9,centre,No entry,F
556149365354591_5.jpg,Ahead only,0.9998394,35,centre,Ahead only,T
556149365354591_7.jpg,Yield,0.99999976,13,centre,Yield,T
556796568623204_2.jpg,Roundabout mandatory,0.8831672,40,centre,Roundabout mandatory,T
556796568623204_3.jpg,Yield,1.0,13,centre,Yield,T
556796568623204_4.jpg,Keep right,1.0,38,centre,Keep right,T
556796568623204_5.jpg,No entry,0.9936706,17,centre,No entry,T
556796568623204_7.jpg,Yield,1.0,13,centre,Yield,T
556796568623204_8.jpg,Roundabout mandatory,0.73055565,40,centre,Roundabout mandatory,T
557003845282997_0.jpg,Stop,0.54649895,14,nord,No entry,F
557003845282997_2.jpg,Keep right,0.99999976,38,nord,Keep right,T
557003845282997_4.jpg,Stop,0.50402766,14,nord,Speed limit (30km/h),F
557003845282997_6.jpg,Bumpy road,0.9118972,22,nord,Bumpy road,T
557049586784112_255.jpg,Ahead only,0.63304293,35,nord,Ahead only,T
557049586784112_256.jpg,Slippery road,0.16674042,23,nord,Dangerous curve to the left,F
557303471912541_0.jpg,Speed limit (30km/h),0.9589945,1,nord,Speed limit (30km/h),T
557303471912541_238.jpg,Go straight or left,0.34430394,37,nord,Speed limit (30km/h),F
557303475245874_1.jpg,Keep right,0.99999964,38,nord,Keep right,T
557303475245874_224.jpg,Keep right,0.99999905,38,nord,Keep right,T
557492455640297_0.jpg,Priority road,0.7801112,12,centre,Stop,F
5590845290956787_0.jpg,Children crossing,0.95719814,28,sud,Pedestrians,F
559205846766421_0.jpg,Dangerous curve to the right,0.99835867,20,nord,Dangerous curve to the right,T
560085796334608_119.jpg,Speed limit (70km/h),0.28332162,4,nord,Speed limit (70km/h),T
561836778344806_510.jpg,Yield,0.3542442,13,nord,Keep right,F
562675104715815_0.jpg,Yield,0.72790414,13,centre,Yield,T
562884872771882_70.jpg,No vehicles,0.82609445,15,nord,No vehicles,T
562884872771882_71.jpg,Road work,0.9901384,25,nord,Road work,T
563086811518814_0.jpg,Priority road,0.944357,12,centre,Priority road,T
563086811518814_1.jpg,Roundabout mandatory,0.13538407,40,centre,Wild animals crossing,F
563157985997114_169.jpg,Ahead only,0.9999707,35,sud,Ahead only,T
563276134633745_0.jpg,Keep right,0.9996915,38,nord,Keep right,T
563687394603311_1.jpg,Turn left ahead,0.15521759,34,nord,Speed limit (30km/h),F
563687394603311_2.jpg,Traffic signals,0.1194261,26,nord,Bumpy road,F
5641047125971041_210.jpg,Stop,0.95349133,14,sud,Stop,T
5641047125971041_211.jpg,Speed limit (50km/h),0.21118958,2,sud,Keep left,F
564532002614955_610.jpg,Speed limit (30km/h),0.19432026,1,nord,Yield,F
565301831487879_139.jpg,Children crossing,0.33042312,28,nord,Slippery road,F
565492545248933_359.jpg,Yield,0.99999964,13,centre,Yield,T
565492545248933_360.jpg,Bicycles crossing,0.5723376,29,centre,Wild animals crossing,F
565926864374369_0.jpg,No passing,0.9910437,9,sud,No Passing,F
565926864374369_1.jpg,Speed limit (80km/h),0.46933702,5,sud,Speed limit (50km/h),F
565926864374369_2.jpg,Stop,0.5970433,14,sud,No entry,F
566371525235342_0.jpg,Yield,0.9999994,13,nord,Yield,T
567524148218817_140.jpg,End of all speed and passing limits,0.1766032,32,centre,Speed limit (70km/h),F
567524148218817_141.jpg,No passing,0.9885888,9,centre,No Passing,F
568069214394196_180.jpg,Traffic signals,0.8302247,26,nord,Traffic signals,T
568705041614607_404.jpg,No entry,0.91847616,17,sud,No entry,T
568860740770286_0.jpg,Keep right,1.0,38,sud,Keep right,T
568860740770286_1.jpg,Stop,0.9999218,14,sud,Stop,T
568891218349630_2.jpg,Traffic signals,0.34231588,26,centre,Dangerous curve to the right,F
569911284476781_111.jpg,Stop,0.99847215,14,nord,Vehicles over 3.5 metric tons prohibited,F
570129141390709_142.jpg,Yield,0.99989235,13,centre,Yield,T
570220201964917_132.jpg,Double curve,0.96028894,21,nord,Double curve,T
570220201964917_133.jpg,Wild animals crossing,0.8810695,31,nord,Wild animals crossing,T
5706076752766454_0.jpg,Children crossing,0.9770586,28,centre,Pedestrians,F
571369833852780_0.jpg,No entry,0.999765,17,sud,No entry,T
572405250561757_0.jpg,Keep right,0.9999999,38,nord,Keep right,T
573571830523159_0.jpg,Road work,0.22627339,25,centre,General caution,F
5741856909185391_224.jpg,End of all speed and passing limits,0.99613935,32,nord,No vehicles,F
5741856909185391_225.jpg,No passing,0.4380172,9,nord,Vehicles over 3.5 metric tons prohibited,F
575987387384800_282.jpg,End of all speed and passing limits,0.24458224,32,nord,Roundabout mandatory,F
575987387384800_284.jpg,Yield,1.0,13,nord,Yield,T
575987397384799_282.jpg,End of all speed and passing limits,0.24458224,32,nord,Roundabout mandatory,F
575987397384799_284.jpg,Yield,1.0,13,nord,Yield,T
576392316840361_156.jpg,Bumpy road,0.99972373,22,sud,Bumpy road,T
576411193341518_214.jpg,Speed limit (120km/h),0.62833947,8,sud,Speed limit (100km/h),F
578489223068228_0.jpg,Stop,0.8560248,14,nord,Stop,T
578489223068228_1.jpg,Children crossing,0.9171481,28,nord,Right-of-way at the next intersection,F
578637143096868_0.jpg,Slippery road,0.11148039,23,nord,Wild animals crossing,F
578691666438228_0.jpg,Yield,0.99999857,13,nord,Yield,T
578995963919348_302.jpg,Speed limit (50km/h),0.91833025,2,nord,Speed limit (50km/h),T
578995963919348_303.jpg,Stop,0.9899672,14,nord,Stop,T
578995963919348_304.jpg,Right-of-way at the next intersection,0.9914262,11,nord,Right-of-way at the next intersection,T
579423973022281_0.jpg,Keep right,0.9999883,38,nord,Keep right,T
580013426219712_0.jpg,Stop,0.74749887,14,nord,Stop,T
580635560435012_285.jpg,Traffic signals,0.9949414,26,nord,Traffic signals,T
581052216206060_0.jpg,Keep right,0.99999964,38,sud,Keep right,T
581052216206060_4.jpg,Yield,1.0,13,sud,Yield,T
581052216206060_5.jpg,Roundabout mandatory,0.4932046,40,sud,Roundabout mandatory,T
581868454133494_53.jpg,No entry,0.9788688,17,sud,No entry,T
581971162744314_1.jpg,No passing,0.7067556,9,nord,Children crossing,F
5832571416783037_0.jpg,Right-of-way at the next intersection,0.29336306,11,sud,Traffic signals,F
583330885972989_0.jpg,General caution,0.6633821,18,centre,General caution,T
584573152472176_0.jpg,Roundabout mandatory,0.76591283,40,centre,Ahead only,F
584924975803522_0.jpg,Dangerous curve to the left,0.46453035,19,sud,Dangerous curve to the left,T
584924975803522_1.jpg,Dangerous curve to the left,0.52380115,19,sud,Dangerous curve to the left,T
586471632724734_109.jpg,Right-of-way at the next intersection,0.8015581,11,sud,Right-of-way at the next intersection,T
586471632724734_110.jpg,General caution,0.51503104,18,sud,General caution,T
587662443111818_0.jpg,Stop,0.79833233,14,sud,No entry,F
588001739774411_94.jpg,Traffic signals,0.29587606,26,centre,Wild animals crossing,F
588035098841319_1.jpg,Bicycles crossing,0.8576908,29,nord,Slippery road,F
588253152526398_400.jpg,Yield,0.99987125,13,nord,Yield,T
588991312489477_1.jpg,No passing,0.42657652,9,nord,No entry,F
589648231929708_0.jpg,Stop,0.32323188,14,sud,No Passing,F
589648231929708_1.jpg,End of speed limit (80km/h),0.9619123,6,sud,Speed limit (50km/h),F
591314792702700_245.jpg,No passing,0.3167974,9,sud,No Passing,F
593070338691697_0.jpg,No entry,0.4008672,17,sud,No entry,T
593398328413292_0.jpg,Dangerous curve to the left,0.92430556,19,nord,Dangerous curve to the left,T
593884462520286_188.jpg,Wild animals crossing,0.99765366,31,nord,Wild animals crossing,T
594100274970867_382.jpg,Speed limit (30km/h),0.66777664,1,centre,Speed limit (30km/h),T
594100274970867_383.jpg,Children crossing,0.27120426,28,centre,Bumpy road,F
594321668755296_256.jpg,Yield,0.68009573,13,nord,Yield,T
594321668755296_257.jpg,End of speed limit (80km/h),0.86552,6,nord,Speed limit (50km/h),F
594321668755296_258.jpg,Stop,0.3297953,14,nord,No Passing,F
594919458577944_0.jpg,Turn left ahead,0.6982612,34,nord,Speed limit (50km/h),F
594919458577944_1.jpg,Speed limit (50km/h),0.976824,2,nord,Speed limit (50km/h),T
595971918296661_0.jpg,Wild animals crossing,0.9368584,31,nord,Wild animals crossing,T
596920338377057_0.jpg,No entry,0.94313014,17,sud,No entry,T
596920338377057_1.jpg,No entry,0.6675867,17,sud,No entry,T
597108501691574_0.jpg,No entry,0.94313014,17,sud,No entry,T
597108501691574_1.jpg,No entry,0.6675867,17,sud,No entry,T
597261848988647_0.jpg,Ahead only,0.9994394,35,nord,Ahead only,T
597261848988647_4.jpg,Yield,1.0,13,nord,Yield,T
597261848988647_5.jpg,Traffic signals,0.9867225,26,nord,Traffic signals,T
597261848988647_6.jpg,General caution,0.98118913,18,nord,General caution,T
597261855655313_0.jpg,Ahead only,0.9994394,35,nord,Ahead only,T
597261855655313_4.jpg,Yield,1.0,13,nord,Yield,T
597261855655313_5.jpg,Traffic signals,0.9867225,26,nord,Traffic signals,T
597261855655313_6.jpg,General caution,0.98118913,18,nord,General caution,T
597981904961258_0.jpg,Yield,0.9997558,13,sud,Stop,F
598941767828918_0.jpg,Slippery road,0.666064,23,sud,Double curve,F
598941767828918_1.jpg,Bumpy road,0.99999976,22,sud,Bumpy road,T
599042678761494_384.jpg,Keep right,1.0,38,nord,Keep right,T
599042678761494_385.jpg,Roundabout mandatory,0.691515,40,nord,Roundabout mandatory,T
599042678761494_387.jpg,Yield,1.0,13,nord,Yield,T
599042678761494_388.jpg,Yield,1.0,13,nord,Yield,T
599042678761494_389.jpg,End of speed limit (80km/h),0.47829464,6,nord,Roundabout mandatory,F
599042678761494_390.jpg,Keep right,1.0,38,nord,Keep right,T
599674368101282_2.jpg,Keep right,0.99987674,38,centre,Keep right,T
599674368101282_4.jpg,Yield,1.0,13,centre,Yield,T
599674368101282_5.jpg,Roundabout mandatory,0.94881994,40,centre,Roundabout mandatory,T
600362038364809_0.jpg,End of no passing,0.501639,41,nord,No Passing,F
600362038364809_1.jpg,Speed limit (30km/h),0.5769142,1,nord,Speed limit (30km/h),T
601136478673191_167.jpg,End of all speed and passing limits,0.24712038,32,centre,Keep right,F
601136478673191_168.jpg,No passing,0.96602905,9,centre,No entry,F
603430314392812_0.jpg,Yield,1.0,13,sud,Yield,T
6043498485690409_171.jpg,Beware of ice/snow,0.33628651,30,sud,Road work,F
604772047973261_0.jpg,Dangerous curve to the right,0.9748912,20,centre,Dangerous curve to the right,T
606400676986081_2.jpg,No passing,0.2832516,9,sud,No entry,F
608335223468571_0.jpg,No entry,0.99454486,17,centre,No entry,T
608335223468571_1.jpg,Ahead only,0.49764284,35,centre,General caution,F
609493653783795_0.jpg,Stop,0.41390407,14,nord,Stop,T
6112803358745851_0.jpg,General caution,0.97561556,18,nord,Bumpy road,F
612246193505022_0.jpg,Turn left ahead,0.43869585,34,sud,Turn left ahead,T
612256699741543_361.jpg,Speed limit (70km/h),0.922837,4,sud,Speed limit (70km/h),T
612256699741543_362.jpg,Speed limit (30km/h),0.75916535,1,sud,Speed limit (70km/h),F
612978647704544_318.jpg,End of all speed and passing limits,0.4840454,32,nord,Roundabout mandatory,F
612978647704544_321.jpg,Yield,1.0,13,nord,Yield,T
614311406195287_0.jpg,Speed limit (30km/h),0.22187546,1,centre,Roundabout mandatory,F
614311406195287_1.jpg,Yield,1.0,13,centre,Yield,T
614311406195287_2.jpg,End of speed limit (80km/h),0.29776996,6,centre,Roundabout mandatory,F
614311406195287_3.jpg,Yield,1.0,13,centre,Yield,T
615774679337764_1.jpg,Children crossing,0.5225975,28,sud,General caution,F
616062526457480_0.jpg,Yield,1.0,13,centre,Yield,T
616062526457480_1.jpg,Stop,0.98449755,14,centre,Stop,T
616062526457480_2.jpg,Speed limit (80km/h),0.39083615,5,centre,Vehicles over 3.5 metric tons prohibited,F
620283986024476_0.jpg,Speed limit (30km/h),0.9861217,1,centre,Speed limit (30km/h),T
620708249036885_214.jpg,Roundabout mandatory,0.29943478,40,nord,No Passing,F
620708249036885_215.jpg,Speed limit (30km/h),0.42771843,1,nord,Speed limit (50km/h),F
620708249036885_216.jpg,Children crossing,0.75934273,28,nord,Right-of-way at the next intersection,F
620844505544233_0.jpg,Speed limit (60km/h),0.10578887,3,sud,No Passing,F
620844505544233_1.jpg,Speed limit (60km/h),0.10578887,3,sud,No Passing,F
620844505544233_2.jpg,Speed limit (30km/h),0.78053075,1,sud,Speed limit (70km/h),F
6213299978695570_0.jpg,Right-of-way at the next intersection,0.29489616,11,sud,Double curve,F
622158212474887_127.jpg,General caution,0.7262142,18,sud,General caution,T
622764459108394_230.jpg,End of speed limit (80km/h),0.9376586,6,nord,No passing for vehicles over 3.5 metric tons,F
622764459108394_231.jpg,End of speed limit (80km/h),0.37653625,6,nord,Speed limit (60km/h),F
622764459108394_232.jpg,End of no passing by vehicles over 3.5 metric tons,0.54659766,42,nord,No passing for vehicles over 3.5 metric tons,F
622764459108394_233.jpg,End of speed limit (80km/h),0.9807343,6,nord,Speed limit (60km/h),F
623156549963592_109.jpg,Wild animals crossing,0.99989736,31,nord,Wild animals crossing,T
624134838721698_159.jpg,Ahead only,0.41272113,35,sud,Ahead only,T
624134838721698_160.jpg,Speed limit (30km/h),0.785207,1,sud,Speed limit (30km/h),T
6241774582546954_199.jpg,Keep left,0.99894446,39,nord,Keep left,T
6241774582546954_200.jpg,Stop,0.13098861,14,nord,Stop,T
6271068929585968_0.jpg,No entry,0.9975169,17,centre,No entry,T
6271068929585968_3.jpg,Keep right,1.0,38,centre,Keep right,T
6275797459113115_0.jpg,Priority road,0.9937388,12,centre,No vehicles,F
6275797459113115_1.jpg,Keep left,0.5594519,39,centre,Keep left,T
6275797459113115_3.jpg,Keep right,0.9996238,38,centre,Keep right,T
6275797459113115_4.jpg,No passing,0.7750044,9,centre,No entry,F
627633926208401_248.jpg,Yield,0.99968076,13,centre,Yield,T
627633926208401_249.jpg,End of no passing,0.7741648,41,centre,No Passing,F
627633926208401_250.jpg,Priority road,1.0,12,centre,Priority road,T
627633926208401_251.jpg,Dangerous curve to the right,0.42483687,20,centre,Wild animals crossing,F
628642995197347_0.jpg,Speed limit (80km/h),0.12088715,5,centre,Dangerous curve to the left,F
6307228155969562_2.jpg,Yield,0.99994934,13,centre,Yield,T
6307228155969562_3.jpg,Stop,0.9825716,14,centre,Stop,T
631615821129377_0.jpg,Ahead only,0.47506654,35,sud,Speed limit (30km/h),F
631964558876869_40.jpg,Dangerous curve to the left,0.25657764,19,centre,Double curve,F
632863578106893_2.jpg,Stop,0.9812337,14,centre,Stop,T
633136991412885_0.jpg,Roundabout mandatory,0.76010776,40,centre,Double curve,F
633136991412885_3.jpg,Stop,0.9262448,14,centre,Stop,T
633194714770264_297.jpg,Go straight or left,0.34645373,37,centre,Go straight or left,T
633194714770264_298.jpg,No vehicles,0.9999225,15,centre,No vehicles,T
633194714770264_300.jpg,Stop,0.58720785,14,centre,Stop,T
633194721436930_211.jpg,Keep right,1.0,38,centre,Keep right,T
634057277568747_199.jpg,Speed limit (30km/h),0.8758421,1,centre,Speed limit (30km/h),T
634057277568747_200.jpg,Children crossing,0.87763095,28,centre,Pedestrians,F
634057277568747_201.jpg,Bumpy road,1.0,22,centre,Bumpy road,T
635898484914239_111.jpg,Double curve,0.52524096,21,nord,Double curve,T
635898484914239_112.jpg,Bicycles crossing,0.43439776,29,nord,Bumpy road,F
635930964474380_0.jpg,Stop,0.34063438,14,centre,Speed limit (50km/h),F
635930964474380_1.jpg,Stop,0.34063438,14,centre,Speed limit (50km/h),F
635930964474380_2.jpg,Go straight or right,0.37217945,36,centre,Go straight or right,T
635930964474380_3.jpg,Yield,0.9999999,13,centre,Yield,T
635930964474380_4.jpg,Road work,0.30133325,25,centre,Go straight or right,F
635930964474380_5.jpg,Yield,1.0,13,centre,Yield,T
640000294158552_0.jpg,Roundabout mandatory,0.37311783,40,nord,Roundabout mandatory,T
640000294158552_1.jpg,Keep right,1.0,38,nord,Keep right,T
640000294158552_3.jpg,Yield,1.0,13,nord,Yield,T
640000294158552_4.jpg,No entry,0.7977919,17,nord,No entry,T
6401465806546356_0.jpg,No entry,0.97224873,17,nord,No entry,T
6401465806546356_1.jpg,No entry,0.99416274,17,nord,No entry,T
640520128092391_0.jpg,No passing for vehicles over 3.5 metric tons,0.8897305,10,nord,No Passing,F
640520128092391_1.jpg,Double curve,0.19213748,21,nord,Slippery road,F
641043853518237_0.jpg,Dangerous curve to the right,0.9965744,20,nord,Dangerous curve to the right,T
642012880975438_1.jpg,Dangerous curve to the right,0.6955524,20,centre,Wild animals crossing,F
642576140471079_121.jpg,End of speed limit (80km/h),0.60863936,6,sud,No passing for vehicles over 3.5 metric tons,F
642576140471079_123.jpg,End of speed limit (80km/h),0.4078396,6,sud,No passing for vehicles over 3.5 metric tons,F
645851776807824_0.jpg,Yield,1.0,13,nord,Yield,T
645851776807824_1.jpg,Roundabout mandatory,0.14180271,40,nord,Roundabout mandatory,T
645851776807824_3.jpg,Keep right,0.9999056,38,nord,Keep right,T
647110969782445_265.jpg,Stop,0.25597328,14,sud,No Passing,F
647110969782445_266.jpg,Slippery road,0.7796614,23,sud,Dangerous curve to the left,F
648013386499223_443.jpg,Keep right,0.9999999,38,nord,Keep right,T
648013386499223_444.jpg,Speed limit (60km/h),0.98416084,3,nord,Speed limit (60km/h),T
648013386499223_445.jpg,Speed limit (60km/h),0.2908673,3,nord,Speed limit (60km/h),T
648013386499223_446.jpg,Priority road,1.0,12,nord,Priority road,T
652141019786657_237.jpg,Yield,1.0,13,nord,Yield,T
653284209947751_225.jpg,Bicycles crossing,0.42123947,29,nord,Wild animals crossing,F
653295938867925_0.jpg,Keep left,0.73950934,39,centre,Keep left,T
653295938867925_1.jpg,Beware of ice/snow,0.47460413,30,centre,Road work,F
653295938867925_2.jpg,Speed limit (80km/h),0.56810963,5,centre,Speed limit (30km/h),F
653364523601610_96.jpg,Double curve,0.12746032,21,centre,Double curve,T
654271865786377_224.jpg,Stop,0.99990726,14,nord,Stop,T
6562248347187534_142.jpg,Speed limit (30km/h),0.82753116,1,centre,Speed limit (50km/h),F
6562248347187534_143.jpg,Children crossing,0.9793195,28,centre,Right-of-way at the next intersection,F
6583001405045975_619.jpg,Yield,1.0,13,nord,Yield,T
658548968322407_1.jpg,Stop,0.6521186,14,nord,Stop,T
659736031534548_0.jpg,Speed limit (30km/h),0.8195052,1,sud,Roundabout mandatory,F
659736031534548_1.jpg,Yield,1.0,13,sud,Yield,T
659736031534548_3.jpg,Yield,1.0,13,sud,Yield,T
659736031534548_4.jpg,Speed limit (30km/h),0.3691429,1,sud,Roundabout mandatory,F
660792551428896_2.jpg,No entry,0.99901164,17,sud,No entry,T
660792551428896_3.jpg,Roundabout mandatory,0.6602877,40,sud,Roundabout mandatory,T
660792551428896_4.jpg,Yield,1.0,13,sud,Yield,T
660792551428896_5.jpg,Yield,1.0,13,sud,Yield,T
660792551428896_6.jpg,Priority road,0.40961516,12,sud,Roundabout mandatory,F
660792551428896_9.jpg,Keep right,1.0,38,sud,Keep right,T
663241302531272_71.jpg,Slippery road,0.9375035,23,nord,Double curve,F
664186684627568_120.jpg,Speed limit (20km/h),0.7501529,0,nord,Speed limit (20km/h),T
664415904535595_1.jpg,General caution,0.16613404,18,nord,Stop,F
664415904535595_2.jpg,End of no passing,0.6436168,41,nord,No Passing,F
664415904535595_3.jpg,Keep left,0.7262739,39,nord,Keep left,T
665029204576305_905.jpg,Keep right,1.0,38,nord,Keep right,T
665029204576305_906.jpg,Keep right,0.9999999,38,nord,Keep right,T
665029204576305_907.jpg,Roundabout mandatory,0.3475033,40,nord,Roundabout mandatory,T
665029204576305_908.jpg,Yield,0.91812915,13,nord,Yield,T
666340394763455_0.jpg,Ahead only,0.7287877,35,sud,Ahead only,T
667697348613555_0.jpg,Right-of-way at the next intersection,0.39439481,11,centre,Right-of-way at the next intersection,T
672705900854563_410.jpg,Bumpy road,0.7311943,22,nord,Bumpy road,T
674144987980030_1.jpg,Speed limit (100km/h),0.74487376,7,nord,Roundabout mandatory,F
674144987980030_5.jpg,Yield,1.0,13,nord,Yield,T
676127737006015_0.jpg,End of speed limit (80km/h),0.38452926,6,sud,Speed limit (50km/h),F
676127737006015_1.jpg,Speed limit (80km/h),0.24245034,5,sud,No Passing,F
676755979772793_0.jpg,Stop,0.28788346,14,sud,No entry,F
676755979772793_1.jpg,Stop,0.36703336,14,sud,No entry,F
677346213469950_374.jpg,Keep right,0.99979407,38,nord,Keep right,T
677346213469950_375.jpg,Keep right,0.99999976,38,nord,Keep right,T
677346213469950_376.jpg,Bicycles crossing,0.50485337,29,nord,Road work,F
678201516312733_0.jpg,Ahead only,0.9255142,35,nord,Speed limit (20km/h),F
680185306275525_233.jpg,Double curve,0.17000706,21,centre,Keep left,F
680605943899941_58.jpg,End of speed limit (80km/h),0.62721574,6,centre,Speed limit (30km/h),F
680605947233274_92.jpg,Speed limit (30km/h),0.99793386,1,centre,Speed limit (30km/h),T
680605950566607_79.jpg,Roundabout mandatory,0.58675575,40,centre,Stop,F
680605950566607_79.jpg,Roundabout mandatory,0.58675575,40,centre,Stop,F
680605950566607_80.jpg,Speed limit (30km/h),0.97526157,1,centre,Speed limit (30km/h),T
680605950566607_80.jpg,Speed limit (30km/h),0.97526157,1,centre,Speed limit (30km/h),T
682669039935067_2.jpg,Traffic signals,0.1641206,26,sud,Stop,F
682669039935067_3.jpg,Pedestrians,0.7239844,27,sud,Pedestrians,T
684221688961392_0.jpg,Stop,0.99809486,14,sud,No Passing,F
684221688961392_1.jpg,Ahead only,0.39761278,35,sud,Speed limit (70km/h),F
684236212330272_0.jpg,Bicycles crossing,0.22958253,29,centre,Children crossing,F
684236212330272_1.jpg,Children crossing,0.4931449,28,centre,Pedestrians,F
684313605655866_0.jpg,Bicycles crossing,0.22958253,29,centre,Children crossing,F
684313605655866_1.jpg,Children crossing,0.4931449,28,centre,Pedestrians,F
684313965655830_0.jpg,Pedestrians,0.5780633,27,centre,Pedestrians,T
690544354998859_0.jpg,Stop,0.6876515,14,nord,No entry,F
690544354998859_2.jpg,Stop,0.9269885,14,nord,Stop,T
691010809443583_106.jpg,Children crossing,0.74818724,28,nord,Road work,F
691010809443583_108.jpg,Dangerous curve to the left,0.98653585,19,nord,Dangerous curve to the left,T
691010809443583_110.jpg,Dangerous curve to the left,0.93947417,19,nord,Dangerous curve to the left,T
693923838531094_221.jpg,General caution,0.53269255,18,sud,General caution,T
694490548183098_447.jpg,Keep right,0.99997044,38,nord,Keep right,T
694490548183098_448.jpg,Speed limit (100km/h),0.48318264,7,nord,Roundabout mandatory,F
694490548183098_450.jpg,Yield,1.0,13,nord,Yield,T
695056057885448_0.jpg,Yield,1.0,13,sud,Yield,T
695083464549374_1.jpg,No entry,0.99999285,17,sud,No entry,T
695083464549374_2.jpg,Stop,0.90236276,14,sud,Stop,T
695083464549374_4.jpg,No entry,0.99934417,17,sud,No entry,T
697162312320282_390.jpg,Stop,0.85159117,14,nord,Stop,T
697162312320282_391.jpg,Turn left ahead,0.5452934,34,nord,Speed limit (30km/h),F
697162312320282_392.jpg,Children crossing,0.99947387,28,nord,Right-of-way at the next intersection,F
697162312320282_393.jpg,Stop,0.859009,14,nord,No entry,F
697234128913911_106.jpg,Bicycles crossing,0.2571941,29,centre,Wild animals crossing,F
699786164662498_323.jpg,Turn left ahead,0.30008134,34,centre,Speed limit (70km/h),F
699786164662498_324.jpg,Yield,1.0,13,centre,Yield,T
700092401548532_526.jpg,Keep right,0.9998179,38,centre,Keep right,T
700092401548532_527.jpg,Speed limit (120km/h),0.31605804,8,centre,No entry,F
700092401548532_528.jpg,No entry,0.3720427,17,centre,No entry,T
700092578215181_228.jpg,Roundabout mandatory,0.40047297,40,centre,Speed limit (30km/h),F
700092578215181_229.jpg,Bumpy road,0.51599175,22,centre,Bumpy road,T
700416531932646_264.jpg,Priority road,1.0,12,nord,Priority road,T
700416531932646_265.jpg,Priority road,0.3787857,12,nord,Ahead only,F
701452417597783_0.jpg,Yield,1.0,13,centre,Yield,T
7049990418360310_246.jpg,Keep right,1.0,38,centre,Keep right,T
7049990418360310_247.jpg,Keep right,0.9998964,38,centre,Keep right,T
7049990465026972_191.jpg,Pedestrians,0.25919473,27,centre,Traffic signals,F
7049990465026972_192.jpg,Keep left,0.78222096,39,centre,Keep left,T
706109781048964_329.jpg,Yield,0.9999974,13,sud,Yield,T
706109781048964_330.jpg,Roundabout mandatory,0.7132308,40,sud,Roundabout mandatory,T
708860387114093_476.jpg,No entry,0.4544862,17,nord,No entry,T
708860387114093_478.jpg,No passing,0.6055289,9,nord,No entry,F
708860587114073_655.jpg,Yield,0.9956797,13,nord,Yield,T
708860587114073_656.jpg,Roundabout mandatory,0.28187996,40,nord,Roundabout mandatory,T
708860587114073_657.jpg,Yield,1.0,13,nord,Yield,T
709006601304930_0.jpg,Slippery road,0.1995473,23,centre,No entry,F
711069456520537_141.jpg,End of no passing by vehicles over 3.5 metric tons,0.8798145,42,centre,No passing for vehicles over 3.5 metric tons,F
711069456520537_142.jpg,No passing for vehicles over 3.5 metric tons,0.81538737,10,centre,No passing for vehicles over 3.5 metric tons,T
711592070957515_169.jpg,Speed limit (80km/h),0.24418834,5,nord,Speed limit (80km/h),T
7155384734473878_0.jpg,Yield,0.9804935,13,nord,Yield,T
7155384734473878_1.jpg,End of speed limit (80km/h),0.7442146,6,nord,Speed limit (60km/h),F
716375450214709_285.jpg,End of speed limit (80km/h),0.95810294,6,nord,Speed limit (50km/h),F
716375450214709_286.jpg,End of speed limit (80km/h),0.9394166,6,nord,Speed limit (50km/h),F
716375450214709_287.jpg,Dangerous curve to the left,0.9298774,19,nord,Dangerous curve to the left,T
718200599447673_489.jpg,Keep left,0.97784996,39,nord,Keep left,T
718200749447658_327.jpg,Stop,0.4063392,14,nord,No entry,F
718200749447658_328.jpg,No entry,0.18266033,17,nord,No entry,T
718200756114324_459.jpg,End of speed limit (80km/h),0.21333434,6,nord,No entry,F
721597303185571_254.jpg,No vehicles,0.99993527,15,nord,No vehicles,T
721597303185571_255.jpg,End of speed limit (80km/h),0.31319162,6,nord,Speed limit (60km/h),F
721597369852231_254.jpg,No vehicles,0.99993527,15,nord,No vehicles,T
721597369852231_255.jpg,End of speed limit (80km/h),0.31319162,6,nord,Speed limit (60km/h),F
